year,cname,cowcode,ccodewb,creation,reform,direction,increase,decrease,regional,lvau_garriga,lvaw_garriga,cuk_ceo,cuk_obj,cuk_pol,cuk_limlen,lvaw_garriga_diff
1995,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,0
1996,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,0
1997,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,0
1998,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
1999,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2000,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2001,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2002,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2003,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2004,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2005,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2006,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2007,New Zealand,920,554,0,0,0,0,0,0,0.409,0.319,0.418,0.800,0.268,0.150,1
2008,New Zealand,920,554,0,1,1,1,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2009,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2010,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2011,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2012,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2013,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2014,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2015,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2016,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2017,New Zealand,920,554,0,0,0,0,0,0,0.678,0.789,0.645,0.800,0.268,1.000,1
2018,New Zealand,920,554,0,1,-1,0,1,0,0.359,0.254,0.770,0.400,0.268,0.000,1
2019,New Zealand,920,554,0,0,0,0,0,0,0.359,0.254,0.770,0.400,0.268,0.000,1
2020,New Zealand,920,554,0,0,0,0,0,0,0.359,0.254,0.770,0.400,0.268,0.000,1
2021,New Zealand,920,554,0,0,0,0,0,0,0.328,0.229,0.645,0.400,0.268,0.000,1
2022,New Zealand,920,554,0,0,0,0,0,0,0.359,0.254,0.770,0.400,0.268,0.000,1
2023,New Zealand,920,554,0,1,1,1,0,0,0.399,0.272,0.645,0.600,0.350,0.000,1
1980,Vanuatu,935,548,1,1,1,1,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1981,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1982,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1983,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1984,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1985,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1986,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1987,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1988,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1989,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1990,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1991,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1992,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1993,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1994,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1995,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1996,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1997,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1998,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
1999,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
2000,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
2001,Vanuatu,935,548,0,0,0,0,0,0,0.472,0.533,0.458,0.600,0.183,0.648,0
2002,Vanuatu,935,548,0,1,-1,0,1,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2003,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2004,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2005,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2006,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2007,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2008,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2009,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2010,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2011,Vanuatu,935,548,0,0,0,0,0,0,0.461,0.473,0.583,0.600,0.183,0.478,0
2012,Vanuatu,935,548,0,1,1,1,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2013,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2014,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2015,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2016,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2017,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2018,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2019,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2020,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2021,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,0
2022,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,1
2023,Vanuatu,935,548,0,0,0,0,0,0,0.473,0.498,0.583,0.600,0.183,0.528,1
1976,Solomon Islands,940,90,1,1,1,1,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1977,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1978,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1979,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1980,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1981,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1982,Solomon Islands,940,90,0,1,1,1,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1983,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1984,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1985,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1986,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1987,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1988,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1989,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1990,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1991,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1992,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1993,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1994,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1995,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1996,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1997,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1998,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
1999,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2000,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2001,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2002,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2003,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2004,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2005,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2006,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2007,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2008,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2009,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2010,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2011,Solomon Islands,940,90,0,0,0,0,0,0,0.499,0.481,0.520,0.600,0.433,0.444,0
2012,Solomon Islands,940,90,0,1,1,1,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2013,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2014,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2015,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2016,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2017,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2018,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2019,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2020,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2021,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,0
2022,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,1
2023,Solomon Islands,940,90,0,0,0,0,0,0,0.715,0.745,0.708,0.600,0.750,0.802,1
1980,Tuvalu,947,798,0,1,1,1,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1981,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1982,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1983,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1984,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1985,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1986,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1987,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1988,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1989,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1990,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1991,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1992,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1993,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1994,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1995,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1996,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1997,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1998,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
1999,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2000,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2001,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2002,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2003,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2004,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2005,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2006,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2007,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2008,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2009,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2010,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2011,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2012,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2013,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2014,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2015,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2016,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2017,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2018,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2019,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2020,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2021,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,0
2022,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,1
2023,Tuvalu,947,798,0,0,0,0,0,0,0.006,0.011,0.000,0.000,0.000,0.023,1
1973,Fiji,950,242,1,1,1,1,0,0,,,,,,,0
1974,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1975,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1976,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1977,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1978,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1979,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1980,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1981,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1982,Fiji,950,242,0,0,0,0,0,0,,,,,,,0
1983,Fiji,950,242,0,1,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1984,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1985,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1986,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1987,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1988,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1989,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1990,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1991,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1992,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1993,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1994,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1995,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1996,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1997,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1998,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
1999,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2000,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2001,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2002,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2003,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2004,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2005,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2006,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2007,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2008,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2009,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2010,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2011,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2012,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2013,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2014,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2015,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2016,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2017,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2018,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2019,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2020,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2021,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,0
2022,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,1
2023,Fiji,950,242,0,0,0,0,0,0,0.491,0.435,0.520,0.600,0.518,0.327,1
1988,Tonga,955,776,1,1,1,1,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1989,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1990,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1991,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1992,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1993,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1994,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1995,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1996,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1997,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1998,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
1999,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2000,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2001,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2002,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2003,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2004,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2005,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2006,Tonga,955,776,0,0,0,0,0,0,0.305,0.249,0.208,0.600,0.250,0.161,0
2007,Tonga,955,776,0,1,1,1,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2008,Tonga,955,776,0,0,0,0,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2009,Tonga,955,776,0,0,0,0,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2010,Tonga,955,776,0,0,0,0,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2011,Tonga,955,776,0,0,0,0,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2012,Tonga,955,776,0,0,0,0,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2013,Tonga,955,776,0,0,0,0,0,0,0.423,0.327,0.333,0.600,0.600,0.161,0
2014,Tonga,955,776,0,1,1,1,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2015,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2016,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2017,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2018,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2019,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2020,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2021,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,0
2022,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,1
2023,Tonga,955,776,0,0,0,0,0,0,0.554,0.589,0.333,0.600,0.600,0.685,1
1974,Samoa,990,882,0,1,1,1,0,0,,,,,,,0
1975,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1976,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1977,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1978,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1979,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1980,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1981,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1982,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1983,Samoa,990,882,0,0,0,0,0,0,,,,,,,0
1984,Samoa,990,882,1,1,1,1,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1985,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1986,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1987,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1988,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1989,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1990,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1991,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1992,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1993,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1994,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1995,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1996,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1997,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1998,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
1999,Samoa,990,882,0,0,0,0,0,0,0.340,0.331,0.250,0.600,0.183,0.328,0
